global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
207	206	207	206	0	34194757	0	19849326	2461	42	0	Chris Flynn-Jones	0	7:06, 28 September 2007 (UTC)	Apologies to whoever has to deal with my erroneous external link changes. It's the first time I used Wikipedia and I thought trial and error was a good way to go, although obviosuly someone else to do the fixing, so apoloogies for that. I see now that I cannot promote my own website, whether it's for commerical or other reasons. I do see however that personal webpages can be linked if written by a &quot;recognized authority&quot;, but that the writer should consider mentioning it on the talk page and let neutral and independent Wikipedia editors decide whether to add it. &quot;Recognized authority&quot; is of course a subjective matter. I certainly don't have the power to make decisions over climate change policy, but then I don't think that is a relevant criteria to use in this instance. I have worked as a climate change policy consultant however, where I was working on national and international climate change policy issues, so I do have experience of that working area (and much to critique it too). So I will leave it up to the editors to consider whether [http://www.chrisfj.com/climate-change my climate change article] is a relevant article to link to.    <LF>   Apologies again,   <LF>   Cheers   <LF>   Chris  &lt;small&gt;—	 External links 
208	207	208	207	1	34194757	0	19849092	2461	29	42	Raymond arritt	Chris Flynn-Jones	3:12, 28 September 2007 (UTC)	:Hi Chris. You're correct that to some extent &quot;recognized authority&quot; is subjective. For science-oriented articles this would usually mean that -- at a minimum -- the person has published a good number of articles on the topic in peer-reviewed scientific journal	 External links 
209	88	209	88	-8	34194757	0	0	0	0	0	0	0	0	== Current atmospheric CO2 levels ==	 Current atmospheric CO2 levels 
210	209	210	209	0	34194757	0	19850608	2462	43	0	Rolf Schmidt	0	4:28, 29 September 2007 (UTC)	I can't add this in the main article, because my only source is a talk given by [[Tim Flannery]] on 27 September 2007. Tim mentioned that only the day before he had received the most recent results for atmospheric CO2 levels, and it was already up to 455 ppm! He also said that scientists had reviewed their estimate of CO2 in the atmosphere that would probably be the tipping point to (at human time scales) irreversible climate change - and they put it at 450 ppm. I wish womeone could prove both those wron	 Current atmospheric CO2 levels 
211	210	211	210	1	34194757	0	19850637	2462	29	43	Raymond arritt	Rolf Schmidt	4:57, 29 September 2007 (UTC)	:I suspect you misunderstood Flannery. 455 ppm is impossibly wrong for a present-day background value, and Flannery isn't an idiot. Maybe he was referring to values at a specific place or time rather than the background concentration. As for the &quot;tipping point&quot; business there are lots of different speculation	 Current atmospheric CO2 levels 
212	211	212	211	2	34194757	0	19850589	2462	11	29	William M. Connolley	Raymond arritt	4:09, 29 September 2007 (UTC)	:: I think if you take equivalent CO2 from all the other GHGs you could get to 455 CO2(e). That ignores the -ve forcing from aerosols of cour	 Current atmospheric CO2 levels 
213	212	213	212	3	34194757	0	19850602	2462	29	11	Raymond arritt	William M. Connolley	4:22, 29 September 2007 (UTC)	:::Yes, CO2-equivalent would make a lot more sens	 Current atmospheric CO2 levels 
214	209	214	209	0	34194757	0	-1	-1	-1	0	-1	0	-1	&lt;!-- PLEASE ADD ARCHIVE MATERIAL ABOVE THIS LINE --&gt;   <LF>   {{talkarchive}}   <LF>	 Current atmospheric CO2 levels 
215	1	215	1	-9	34194757	0	0	0	0	0	0	0	0	<Talk:Climate change/Archive 3>	 Current atmospheric CO2 levels 
216	215	216	215	-8	34194757	0	0	0	0	0	0	0	0	== Copenhagen Climate Conference ==	 Copenhagen Climate Conference 
217	216	217	216	0	34194757	0	20616997	2994	44	0	Travelplanner	0	9:37, 14 March 2009 (UTC)	How much significance do you place on the scientists' statement from the Copenhagen Climate Change Conference [http://climatecongress.ku.dk/newsroom/congress_key_messages/ here] and do you think a link to it should be added to the Climate Change article ?  There's some editorial discussion on the [[Talk:Sustainability]] page about its relevance / importance, so I thought I'd ask the experts.	 Copenhagen Climate Conference 
218	217	218	217	2	34194757	0	-1	-1	-1	44	-1	Travelplanner	-1	:Currently this information has been added in the ''History'' section of the [[Sustainability]] article concerning this recent development...   <LF>	 Copenhagen Climate Conference 
219	217	219	217	2	34194757	0	20616803	2994	45	44	Skipsievert	Travelplanner	6:23, 14 March 2009 (UTC)	::''Environmental scientists (Copenhagen climate change summit 2009 Climate change report) [[Copenhagen Climate Council]], issue a strongly worded statement:''   <LF>   ::&quot;The climate system is already moving beyond the patterns of natural variability within which our society and economy have developed and thrived. These parameters include global mean surface temperature, sea-level rise, ocean and ice sheet dynamics, ocean acidification, and extreme climatic events. There is a significant risk that many of the trends will accelerate, leading to an increasing risk of abrupt or irreversible climatic shifts. http://www.guardian.co.uk/environment/2009/mar/13/stern-attacks-politicians-climate-change  --  http://climatecongress.ku.dk/newsroom/congress_key_messages/ '''End'''	 Copenhagen Climate Conference 
220	219	220	219	3	34194757	0	20616426	2993	11	45	William M. Connolley	Skipsievert	0:06, 14 March 2009 (UTC)	::: If it belongs anywhere, it would be nearer [[global warming]] than here. But I'm not sure anything new came out - it looks more like PR than scien	 Copenhagen Climate Conference 
221	220	221	220	4	34194757	0	20616520	2994	45	11	Skipsievert	William M. Connolley	1:40, 14 March 2009 (UTC)	::::PR...? I assume you are not kidding? ''More than 2,500 climate experts from 80 countries at an emergency summit in Copenhagen said there is now &quot;no excuse&quot; for failing to act on global warming. A failure to agree strong carbon reduction targets at political negotiations this year could bring &quot;abrupt or irreversible&quot; shifts in climate that &quot;will be very difficult for contemporary societies to cope with&quot;'' http://www.guardian.co.uk/environment/2009/mar/13/stern-attacks-politicians-climate-change	 Copenhagen Climate Conference 
222	215	222	215	-8	34194757	0	0	0	0	0	0	0	0	== Solar Variations ==	 Solar Variations 
223	222	223	222	0	34194757	0	20589320	2975	1365473016	0	81.99.118.248	0	4:20, 23 February 2009 (UTC)	Why is this condemned to an &quot;other&quot; factor when it is patently the most important?   <LF>	 Solar Variations 
224	222	224	222	0	34194757	0	-1	-1	1246203229	0	74.71.141.93	0	-1	Excellent point, since solar heating is the primary, almost exclusively in fact, source of heat input to the earth's climate. Volcanic heat sources are trivial by comparison. &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Solar Variations 
225	222	225	222	0	34194757	0	20687025	3042	46	0	Awickert	0	0:45, 2 May 2009 (UTC)	&lt;s&gt;:Because while the overall input is large, the variations are smal	 Solar Variations 
226	225	226	225	2	34194757	0	20687037	3042	47	46	Atmoz	Awickert	0:57, 2 May 2009 (UTC)	::''Recent'' solar variations are small. [[Faint young Sun paradox]].	 Solar Variations 
227	226	227	226	3	34194757	0	20687048	3043	46	47	Awickert	Atmoz	1:08, 2 May 2009 (UTC)	:::I keep putting my foot in my mouth, huh. In any case, it doesn't seem like just an &quot;other&quot; factor in the article, though it probably should go to the top of that section.   <LF>   :::Actually, taking a closer look, maybe that section should be split up. It seems to have real forcings (solar, volcanic, tectonics, orbital) combined with things like glaciers, which seem more like effects, and hysteresis, which is more like an observation of ho	 Solar Variations 
228	227	228	227	4	34194757	0	20687070	3043	47	46	Atmoz	Awickert	1:30, 2 May 2009 (UTC)	::::I've been bold and made some changes. Revert and discuss as needed.	 Solar Variations 
229	228	229	228	5	34194757	0	20687102	3043	46	47	Awickert	Atmoz	2:02, 2 May 2009 (UTC)	:::::I like the new order. I'm taking the night off, but I'll check it more carefully soo	 Solar Variations 
230	215	230	215	-8	34194757	0	0	0	0	0	0	0	0	== Translation please ==	 Translation please 
231	230	231	230	1	34194757	0	-1	-1	-1	0	-1	0	-1	Perhaps I'm being dense, but I can't figure out what this sentence means:   <LF>	 Translation please 
232	230	232	230	1	34194757	0	20687405	3043	47	0	Atmoz	0	7:05, 2 May 2009 (UTC)	:Climate change reflects abnormal variations to the expected climate within the Earth's atmosphere and subsequent effects on other parts of the Earth, such as in the ice caps over durations ranging from decades to millions of years.   <LF>   The best I can tell it's trying to say that climate change happens on long timescales. Am I missing something?	 Translation please 
233	215	233	215	-8	34194757	0	0	0	0	0	0	0	0	== Torrent file about climate change ==	 Torrent file about climate change 
234	233	234	233	0	34194757	0	20691561	3046	33	0	Wavelength	0	4:21, 5 May 2009 (UTC)	Here is a torrent file about climate change.    <LF>   *[http://www.torrentportal.com/details/1546730/071122.cbc.the.nature.of.things.climate.change.an.uncertain.future.640x464.xvid.mp3.festering.leper.avi.torrent CBC - The Nature of Things - &lt;em&gt;Climate Change&lt;/em&gt; - An Uncertain Future &lt;b&gt;...&lt;/b&gt;]	 Torrent file about climate change 
235	233	235	233	0	34194757	0	20691578	3046	33	0	Wavelength	0	4:38, 5 May 2009 (UTC)	Here is another one.   <LF>   *[http://www.torrentportal.com/details/1270322/Apocalypse+Cancelled+-+An+Inconvenient+Truth+-+Global+Warming.pdf.torrent Apocalypse Cancelled - An Inconvenient Truth - Global Warming.pdf &lt;b&gt;...&lt;/b&gt;]	 Torrent file about climate change 
236	215	236	215	-8	34194757	0	0	0	0	0	0	0	0	== Recent changes ==	 Recent changes 
237	236	237	236	0	34194757	0	20697125	3050	48	0	Andrewjlockley	0	1:05, 9 May 2009 (UTC)	I reinserted a section about pre-industrial climate change which was killed as collateral damage by Atmoz, who was sensibly hacking some duplicate [[global warming]] content.  The re-insert is not available elsewhere, so I think it needs to go in.  I've also created a very small feedback section to replace what's been hacked out.  I think you need to at least mention feedbacks, and I kept it short.  I reverted his revert of me, cos I think it was a bit gung h	 Recent changes 
238	237	238	237	1	34194757	0	20697137	3050	46	48	Awickert	Andrewjlockley	1:17, 9 May 2009 (UTC)	:Undid - the order is talk, then decide, then ac	 Recent changes 
239	238	239	238	2	34194757	0	20697155	3050	47	46	Atmoz	Awickert	1:35, 9 May 2009 (UTC)	::This article is about past climate change and changing climate in general, not the present climate change (aka [[global warming]]). Ruddiman and the early anthropocene stuff should be in [[anthropocene]].	 Recent changes 
240	239	240	239	3	34194757	0	20697271	3050	48	47	Andrewjlockley	Atmoz	3:31, 9 May 2009 (UTC)	:::I think that climate change is a fair place for some stuff on this.  it's [[global warming]] that needs a sep art.  I think we need a section on anthropocene in this article, with a link to a 'main	 Recent changes 
