revision_id	section_name
47050749	see also
47050749	the role of greenhouse gas emissions in global warming
47061195	abstract
47065542	abstract
47065542	sources of greenhouse gas emissions
47065542	the role of greenhouse gas emissions in global warming
47072259	the effects of anthropogenic greenhouse gases
47072259	the role of anthropogenic greenhouse gases
47079490	climate change
47079490	government response to global warming
47079490	overview
47079490	projected increases in temperature
47079490	the effects of anthropogenic greenhouse gases
47079490	the minority position
47079506	climate change
47079506	government response to global warming
47079506	overview
47079506	projected increases in temperature
47079506	the effects of anthropogenic greenhouse gases
47079506	the minority position
47114025	relation to global dimming
47114025	relationship to global dimming
47114025	responses to global warming
47114025	resposes to global warming
47169694	climate models
47169694	destabilisation of ocean currents
47169694	effects
47169694	effects on ecosystems
47169694	environmental refugees
47169694	external links
47169694	financial effects
47169694	impact on glaciers
47169694	issues
47169694	other
47169694	possible beneficial effects
47169694	pre-human global warming
47169694	references
47169694	relationship to global dimming
47169694	responses to global warming
47169694	see also
47169694	spread of disease
47170454	climate models
47170454	destabilisation of ocean currents
47170454	effects
47170454	effects on ecosystems
47170454	environmental refugees
47170454	external links
47170454	financial effects
47170454	impact on glaciers
47170454	issues
47170454	other
47170454	possible beneficial effects
47170454	pre-human global warming
47170454	references
47170454	relationship to global dimming
47170454	responses to global warming
47170454	see also
47170454	spread of disease
47231603	abstract
47232760	abstract
47239926	mike t. from coventry ct takes it up the butt hard!
47240962	mike t. from coventry ct takes it up the butt hard!
47244301	abstract
47251169	mike t. takes it up the butt!!!
47252883	mike t. takes it up the butt!!!
47286841	abstract
47286841	the minority position
47287650	abstract
47287650	the minority position
47290319	the minority position
47290957	the minority position
47293054	abstract
47293054	the minority position
47296017	abstract
47296017	the minority position
47383241	other
47384957	other
47396625	other
47424589	the minority position
47424964	overview
47425006	overview
47425705	the minority position
47426113	the minority position
47427107	the minority position
47427926	the effects of anthropogenic greenhouse gases
47427926	the minority position
47427956	the effects of anthropogenic greenhouse gases
47427956	the minority position
47491810	abstract
47491831	abstract
47690745	abstract
47690745	alternative theories
47690745	causes of global warming
47690745	climate change
47690745	climate models
47690745	destabilisation of ocean currents
47690745	effects
47690745	effects on ecosystems
47690745	environmental refugees
47690745	external links
47690745	financial effects
47690745	government response to global warming
47690745	greenhouse gases in the atmosphere
47690745	historical warming of the earth
47690745	impact on glaciers
47690745	issues
47690745	other
47690745	other theories
47690745	overview
47690745	possible beneficial effects
47690745	pre-human global warming
47690745	projected increases in temperature
47690745	references
47690745	relationship to global dimming
47690745	responses to global warming
47690745	see also
47690745	sources of greenhouse gas emissions
47690745	spread of disease
47690745	the effects of anthropogenic greenhouse gases
47690745	the minority position
47691055	abstract
47691055	alternative theories
47691055	causes of global warming
47691055	climate change
47691055	climate models
47691055	destabilisation of ocean currents
47691055	effects
47691055	effects on ecosystems
47691055	environmental refugees
47691055	external links
47691055	financial effects
47691055	government response to global warming
47691055	greenhouse gases in the atmosphere
47691055	historical warming of the earth
47691055	impact on glaciers
47691055	issues
47691055	other
47691055	other theories
47691055	overview
47691055	possible beneficial effects
47691055	pre-human global warming
47691055	projected increases in temperature
47691055	references
47691055	relationship to global dimming
47691055	responses to global warming
47691055	see also
47691055	sources of greenhouse gas emissions
47691055	spread of disease
47691055	the effects of anthropogenic greenhouse gases
47691055	the minority position
47692072	abstract
47692072	alternative theories
47692072	causes of global warming
47692072	climate change
47692072	climate models
47692072	destabilisation of ocean currents
47692072	effects
47692072	effects on ecosystems
47692072	environmental refugees
47692072	external links
47692072	financial effects
47692072	government response to global warming
47692072	greenhouse gases in the atmosphere
47692072	historical warming of the earth
47692072	impact on glaciers
47692072	issues
47692072	other
47692072	other theories
47692072	overview
47692072	possible beneficial effects
47692072	pre-human global warming
47692072	projected increases in temperature
47692072	references
47692072	relationship to global dimming
47692072	responses to global warming
47692072	see also
47692072	sources of greenhouse gas emissions
47692072	spread of disease
47692072	the effects of anthropogenic greenhouse gases
47692072	the minority position
47692105	abstract
47692105	alternative theories
47692105	causes of global warming
47692105	climate change
47692105	climate models
47692105	destabilisation of ocean currents
47692105	effects
47692105	effects on ecosystems
47692105	environmental refugees
47692105	external links
47692105	financial effects
47692105	government response to global warming
47692105	greenhouse gases in the atmosphere
47692105	historical warming of the earth
47692105	impact on glaciers
47692105	issues
47692105	other
47692105	other theories
47692105	overview
47692105	possible beneficial effects
47692105	pre-human global warming
47692105	projected increases in temperature
47692105	references
47692105	relationship to global dimming
47692105	responses to global warming
47692105	see also
47692105	sources of greenhouse gas emissions
47692105	spread of disease
47692105	the effects of anthropogenic greenhouse gases
47692105	the minority position
47692593	abstract
47692593	alternative theories
47692593	causes of global warming
47692593	climate change
47692593	climate models
47692593	destabilisation of ocean currents
47692593	effects
47692593	effects on ecosystems
47692593	environmental refugees
47692593	external links
47692593	financial effects
47692593	government response to global warming
47692593	greenhouse gases in the atmosphere
47692593	historical warming of the earth
47692593	impact on glaciers
