article_id	talk_id	thread_id	thread_title	comments	users	users_hindex	max_depth	tree_hindex	chains_num	chains_comments
21350721	28154848	11501	Addition of current graphs/charts	1	1	1	1	1	0	0	{user:'Lucyburb'}
21350721	28154848	11503	Edit request on 14 March 2012	2	2	1	2	1	0	0	{user:'120.50.183.201', children: [{user:'TeaDrinker'}]}
21350721	28154848	11506	Lifetime of gases	4	3	1	3	1	0	0	{user:'Jim1138', children: [{user:'William M. Connolley', children: [{user:'Nigelj'}{user:'Nigelj'}]}]}
21350721	28154848	11511	IPCC citations	1	1	1	1	1	0	0	{user:'Enescot'}
21350721	28154848	11513	Biased summary of climate change mitigation policies	2	2	1	1	1	0	0	{user:'-1'}
21350721	28154848	11516	Diagram of greenhouse effect	1	1	1	1	1	0	0	{user:'Enescot'}
21350721	38724628	11518	Too difficult to understand	3	2	1	3	1	0	0	{user:'Blackcloak', children: [{user:'NHSavage', children: [{user:'NHSavage'}]}]}
21350721	38724628	11523	Ozone's &quot;Greenhouse gas potency&quot;	1	1	1	1	1	0	0	{user:'Plantsurfer'}
21350721	38724628	11525	Indirect radiative effect	37	5	1	7	4	0	0	{user:'-1'}
21350721	38724628	11563	Clouds	1	1	1	1	1	0	0	{user:'Plantsurfer'}
21350721	38724628	11565	This doesn't add up	7	6	1	4	2	0	0	{user:'85.71.27.102', children: [{user:'William M. Connolley'}{user:'Mikenorton'}{user:'William M. Connolley'}{user:'Vsmith', children: [{user:'Nigelj', children: [{user:'Rivertorch'}]}]}]}
21350721	38724628	11573	Spelling	1	1	1	1	1	0	0	{user:'kierkkadon'}
21350721	38724628	11575	$35bill contest	5	3	2	5	1	0	2	{user:'Canoe1967', children: [{user:'William M. Connolley', children: [{user:'Rivertorch', children: [{user:'William M. Connolley', children: [{user:'Rivertorch'}]}]}]}]}
21350721	21350721	11581	Carbon emission	2	2	1	2	1	0	0	{user:'Kpalion', children: [{user:'Nimur'}]}
21350721	21350721	11585	Questionable content due to omitted information	2	2	1	2	1	0	0	{user:'Shjacks45', children: [{user:'William M. Connolley'}]}
21350721	21350721	11588	Greenhouse gases and recent slow down of warming	4	2	2	4	1	0	2	{user:'Dmcq', children: [{user:'William M. Connolley', children: [{user:'Dmcq', children: [{user:'William M. Connolley'}]}]}]}
21350721	21350721	11593	Is this correct?	9	5	2	3	2	0	0	{user:'John xyz123', children: [{user:'Mikenorton'}]}
40138218	0	11607	C° notation	3	2	1	3	1	0	0	{user:'Nigelj', children: [{user:'Nigelj', children: [{user:'Vsmith'}]}]}
20921681	0	11616	Use of &quot;Geoengineering&quot; versus &quot;Geological Engineering&quot;	5	4	1	4	1	1	1	{user:'Belfrey', children: [{user:'Vsmith', children: [{user:'167.95.1.164', children: [{user:'Vsmith'}{user:'Oberono'}]}]}]}
20921681	36514796	11619	Burying charcoal	3	2	1	3	1	0	1	{user:'69.228.235.107', children: [{user:'Phanly', children: [{user:'69.228.235.107'}]}]}
20921681	36514796	11623	Speculative POV fantasy masquerading as science	4	3	1	4	1	0	1	{user:'Theo Pardilla', children: [{user:'Andrewjlockley', children: [{user:'William M. Connolley', children: [{user:'Andrewjlockley'}]}]}]}
20921681	36514796	11628	Editing without reading	2	1	0	2	1	0	0	{user:'Andrewjlockley', children: [{user:'Andrewjlockley'}]}
20921681	36514796	11631	Battleship artillery	25	4	0	12	3	0	1	{user:'Andrewjlockley', children: [{user:'Vsmith', children: [{user:'Andrewjlockley'}]}]}
20921681	36514796	11657	Terraforming link	1	1	1	1	1	0	0	{user:'Andrewjlockley'}
20921681	36514796	11659	Merge proposal	5	3	1	4	1	0	0	{user:'-1'}
20921681	36514796	11665	Other proposal	2	2	1	2	1	0	0	{user:'81.246.135.164', children: [{user:'Andrewjlockley'}]}
20921681	36514796	11668	Popular Mechanics	5	4	1	4	1	0	0	{user:'-1'}
20921681	36514796	11674	Edit skirmish	20	7	1	10	3	1	3	{user:'Andrewjlockley', children: [{user:'KimDabelsteinPetersen', children: [{user:'Andrewjlockley', children: [{user:'William M. Connolley', children: [{user:'Andrewjlockley', children: [{user:'William M. Connolley'}]}]}]}]}]}
20921681	36514796	11695	WMC revert	1	1	1	1	1	0	0	{user:'Andrewjlockley'}
20921681	36514796	11697	Geoengineering costs	1	1	1	1	1	0	0	{user:'Enescot'}
20921681	36514796	11699	New ref	2	2	1	2	1	0	0	{user:'William M. Connolley', children: [{user:'Tillman'}]}
20921681	36514796	11702	Increasing polar land mass	1	1	1	1	1	0	0	{user:'KVDP'}
20921681	36514796	11704	IPCC conclusions	1	1	1	1	1	0	0	{user:'Enescot'}
20921681	36514796	11706	Add? [http://www.nature.com/nature/journal/v458/n7242/full/4581077a.html &quot;Time to Act&quot;] from [[Nature (journal)]]	2	2	1	2	1	0	0	{user:'99.190.89.224', children: [{user:'Arthur Rubin'}]}
20921681	36514796	11709	Add?  [http://www.nature.com/news/2009/090429/full/4581097a.html Climate crunch: Great white hope Geoengineering schemes, ...] from 2009 [[Nature (journal)]]	1	1	1	1	1	0	0	{user:'99.190.89.224'}
20921681	36514796	11711	Moral Hazard Fallacy - a whiff of non neutrality.	5	3	1	2	1	0	0	{user:'108.7.11.125'}
20921681	36514796	11717	Add [[Bill Gates]] connection to geoengineering projects with [[Intellectual Ventures]] per [[Z Magazine]] June 2010.  See [[Talk:Bill Gates]]?	11	8	1	4	2	0	1	{user:'99.88.229.86', children: [{user:'Arthur Rubin', children: [{user:'99.39.186.123', children: [{user:'Arthur Rubin'}]}]}]}
20921681	36514796	11729	To date, no large-scale geoengineering projects have been undertaken.	3	3	1	3	1	0	0	{user:'Pedant', children: [{user:'99.54.137.100', children: [{user:'99.54.136.159'}]}]}
20921681	36514796	11733	Add *Eli Kintisch's &quot;Hack the Planet: Science's Best Hope, or Worst Nightmare, for Averting Climate Catastrophe&quot; ISBN 978-0470524268  http://hacktheplanetbook.com/ and ref.s	2	2	1	2	1	0	0	{user:'99.190.88.67', children: [{user:'Arthur Rubin'}]}
20921681	36514796	11736	Would [[List of climate change initiatives]] be a See Also for this article, and visa versa?	1	1	1	1	1	0	0	{user:'99.37.85.122'}
20921681	36514796	11738	Citation question	2	2	1	2	1	0	0	{user:'Sphilbrick', children: [{user:'Andrewjlockley'}]}
20921681	36514796	11741	Copy from http://www.zimbio.com/	4	2	1	2	2	0	0	{user:'Nigelj'}
20921681	36514796	11746	Confusing terminology - Geoengineering is more than only climate engineering	2	2	1	2	1	0	0	{user:'Robert Hack', children: [{user:'108.73.113.97'}]}
20921681	36514796	11749	Isn't the addition of [[Weather]] to Portal box|Energy|Weather ... &quot;obvious&quot;?	5	3	2	4	1	0	1	{user:'99.181.146.194', children: [{user:'Arthur Rubin', children: [{user:'97.87.29.188'}{user:'97.87.29.188', children: [{user:'Arthur Rubin'}]}]}]}
20921681	36514796	11755	What in the World are they Spraying	4	4	1	2	2	0	0	{user:'88.113.96.60', children: [{user:'Arthur Rubin'}]}
20921681	36514796	11760	Add [http://www.guardian.co.uk/environment/2011/jun/13/geoengineering-research-guidelines Global warming crisis may mean world has to suck greenhouse gases from air] ?	2	1	0	1	1	0	0	{user:'99.19.47.35'}
20921681	36514796	11763	Add http://www.scientificamerican.com/article.cfm?id=at-un-convention-groups-push	2	2	1	2	1	0	0	{user:'141.218.36.44', children: [{user:'99.181.151.50'}]}
20921681	36514796	11766	Add http://www.reuters.com/article/2010/10/21/us-geoengineering-idUSTRE69K18320101021	1	1	1	1	1	0	0	{user:'141.218.36.44'}
20921681	36514796	11768	Clarify groups.google.com with [[Google Groups]]	5	4	1	5	1	1	1	{user:'99.181.139.210', children: [{user:'Arthur Rubin', children: [{user:'97.87.29.188', children: [{user:'Arthur Rubin', children: [{user:'216.250.156.66'}]}]}]}]}
20921681	36514796	11774	Add SPICE?	1	1	1	1	1	0	0	{user:'97.87.29.188'}
20921681	36514796	11776	Why was [[Arctic geoengineering]] removed?	1	1	1	1	1	0	0	{user:'141.218.36.152'}
20921681	36514796	11778	potential resource	1	1	1	1	1	0	0	{user:'99.109.126.248'}
20921681	36514796	11780	Futher Reading, (book review) resource?	1	1	1	1	1	0	0	{user:'99.19.44.155'}
20921681	36514796	11782	Why isn't this included?	1	1	1	1	1	0	0	{user:'99.19.45.48'}
20921681	36514796	11784	Resource	1	1	1	1	1	0	0	{user:'99.181.152.120'}
20921681	36514796	11786	Resource with internal links	1	1	1	1	1	0	0	{user:'99.181.134.88'}
20921681	36514796	11788	wp location?	1	1	1	1	1	0	0	{user:'99.181.147.96'}
20921681	36514796	11790	rv Edit as this is more constructive of previously lost material, fyi	4	3	1	4	1	0	1	{user:'108.195.138.38', children: [{user:'Arthur Rubin', children: [{user:'99.181.142.87', children: [{user:'Arthur Rubin'}]}]}]}
20921681	36514796	11795	A reference to geo-engineering?	2	2	1	2	1	0	0	{user:'99.181.133.134', children: [{user:'108.195.138.171'}]}
20921681	36514796	11798	Why was this removed?	2	2	1	2	1	0	0	{user:'99.119.130.123', children: [{user:'Arthur Rubin'}]}
20921681	36514796	11801	Here or more specific article or both?	1	1	1	1	1	0	0	{user:'108.73.113.107'}
20921681	36514796	11803	&quot;the only known method&quot; ? ? ?	3	3	1	3	1	0	0	{user:'Darkman101', children: [{user:'AdventurousSquirrel', children: [{user:'NewsAndEventsGuy'}]}]}
20921681	36514796	11807	Greenhouse gas remediation vs SRM	3	2	1	3	1	0	0	{user:'AdventurousSquirrel', children: [{user:'NewsAndEventsGuy', children: [{user:'NewsAndEventsGuy'}]}]}
20921681	36514796	11811	The Global March Against Chemtrails and Geoengineering	1	1	1	1	1	0	0	{user:'Lo Ximiendo'}
20921681	36514796	11813	Lead section	2	2	1	1	1	0	0	{user:'-1'}
20921681	36514796	11816	Article is not balanced	1	1	1	1	1	0	0	{user:'184.166.6.102'}
20921681	40433305	11818	Move/ rename	4	3	1	4	1	0	0	{user:'Vsmith', children: [{user:'NewsAndEventsGuy', children: [{user:'Bhny', children: [{user:'Bhny'}]}]}]}
20921681	40433305	11824	Requested move 20:13, 26 July 2013 (UTC)	3	3	1	1	1	0	0	{user:'-1'}
20921681	40433305	11828	Survey	7	6	1	3	1	0	0	{user:'Article editor'}
20921681	40433305	11836	Discussion	2	2	1	1	1	0	0	{user:'76.65.128.222'}
20921681	40433305	11839	Add new Geoengineering talk page	1	1	1	1	1	0	0	{user:'LinguisticEngineer'}
20921681	40433305	11841	First sentence	5	5	1	5	1	0	0	{user:'LinguisticEngineer', children: [{user:'Bhny', children: [{user:'Vsmith', children: [{user:'Nigelj', children: [{user:'Belfrey'}]}]}]}]}
20921681	40433305	11847	Proposal to undo recent move/rename	6	5	1	3	2	0	1	{user:'Belfrey', children: [{user:'NewsAndEventsGuy', children: [{user:'Vsmith'}{user:'Belfrey'}]}{user:'William M. Connolley'}{user:'Andrewjlockley'}]}
20921681	20921681	11854	&quot;65 million years of climate change&quot;	1	1	1	1	1	0	0	{user:'Sarefo'}
20921681	20921681	11857	Governance	1	1	1	1	1	0	0	{user:'-1'}
20921681	20921681	11859	Proposed strategies	1	1	1	1	1	0	0	{user:'KVDP'}
20921681	20921681	11861	Reference	1	1	1	1	1	0	0	{user:'Chriswaterguy'}
15030	0	11865	CIA Sponsored Programs	1	1	1	1	1	0	0	{user:'Johnvr4'}
15030	2254419	11868	Greenpeace survey	3	2	1	2	2	0	0	{user:'Eloquence', children: [{user:'-1'}{user:'Eloquence'}]}
15030	2254419	11872	Source	2	2	1	1	1	0	0	{user:'-1'}
15030	2254419	11875	Most scientists support 1995 report	2	2	1	1	1	0	0	{user:'-1'}
15030	2254419	11878	The &quot;Not Rocket Scientists&quot; Defense	2	2	1	1	1	0	0	{user:'SEWilco'}
15030	2254419	11881	IPCC impartiality	5	3	1	2	2	0	0	{user:'-1', children: [{user:'-1'}{user:'William M. Connolley'}]}
15030	2254419	11887	SEPP problems	1	1	1	1	1	0	0	{user:'MyRedDice'}
15030	2254419	11889	IPCC climate effect damage	2	1	0	1	1	0	0	{user:'-1'}
15030	2254419	11892	Interested party source issue	1	1	1	1	1	0	0	{user:'Ed Poor'}
15030	2254419	11894	Interest of the IPCC	5	2	1	2	1	0	0	{user:'Graft'}
15030	2254419	11900	UNFCCC+IPCC+Kyoto &amp; Money motivation	3	2	1	1	1	0	0	{user:'-1'}
15030	2254419	11904	IPCC twisting the facts? Who sez so?	7	1	0	6	1	0	0	{user:'-1', children: [{user:'-1', children: [{user:'-1', children: [{user:'-1', children: [{user:'-1', children: [{user:'-1'}{user:'-1'}]}]}]}]}]}
15030	2254419	11912	Quantify Bogus Names	2	2	1	2	1	0	0	{user:'Daniel Quinlan', children: [{user:'SEWilco'}]}
15030	2254419	11915	Aggregate external links	5	4	1	2	2	0	0	{user:'Eloquence', children: [{user:'Viajero'}{user:'SEWilco'}{user:'SEWilco'}{user:'-1'}]}
15030	2254419	11921	Bogus names	3	3	1	1	1	0	0	{user:'-1'}
15030	2254419	11925	Don't know yet	1	1	1	1	1	0	0	{user:'SEWilco'}
15030	2254419	11927	Theory, not fact, campaign	2	2	1	2	1	0	0	{user:'Eloquence', children: [{user:'SEWilco'}]}
15030	2254419	11930	external links	6	2	0	4	1	1	2	{user:'MyRedDice', children: [{user:'SEWilco', children: [{user:'MyRedDice', children: [{user:'SEWilco'}{user:'SEWilco'}]}]}]}
15030	2254419	11937	Ed touches all the bases on controversies	3	3	1	2	1	0	0	{user:'Ed Poor'}
15030	2254419	11941	IPCC objectivity challenged	8	4	2	4	1	0	2	{user:'Ed Poor', children: [{user:'MyRedDice', children: [{user:'-1', children: [{user:'SEWilco'}{user:'SEWilco'}]}{user:'Ed Poor', children: [{user:'MyRedDice'}]}]}]}
15030	2254419	11950	IPCC Objectivity	9	5	2	4	2	0	1	{user:'Ed Poor', children: [{user:'MyRedDice', children: [{user:'SEWilco', children: [{user:'MyRedDice'}]}]}]}
15030	2254419	11960	L's un-missing caveats, and models discussion	34	2	0	5	5	0	0	{user:'-1', children: [{user:'-1', children: [{user:'-1', children: [{user:'-1', children: [{user:'-1'}]}]}]}]}
15030	2254419	11995	to Martin	6	4	2	3	2	0	0	{user:'William M. Connolley', children: [{user:'-1', children: [{user:'-1'}{user:'SEWilco'}]}]}
15030	12278303	12002	To Ed	6	2	1	3	2	0	0	{user:'-1', children: [{user:'-1', children: [{user:'-1'}]}]}
15030	12278303	12010	National and international responses to climate change generally regard the UN climate panel as authoritative.	2	2	1	1	1	0	0	{user:'207.250.16.192'}
15030	12278303	12013	Many scientists disagree with IPCC	19	7	1	8	4	0	5	{user:'Ed Poor', children: [{user:'-1'}{user:'Likwidshoe', children: [{user:'William M. Connolley', children: [{user:'Likwidshoe', children: [{user:'William M. Connolley', children: [{user:'Likwidshoe', children: [{user:'William M. Connolley', children: [{user:'Likwidshoe'}]}]}]}]}]}]}]}
15030	12278303	12033	Stott; + 2 oC	1	1	1	1	1	0	0	{user:'-1'}
15030	12278303	12035	IPCC author selection	4	3	1	2	1	0	0	{user:'-1'}
15030	12278303	12040	Undocumented POV	23	7	1	8	3	3	4	{user:'Cortonin', children: [{user:'Cortonin', children: [{user:'Vsmith'}{user:'Vsmith', children: [{user:'Cortonin', children: [{user:'JonGwynne', children: [{user:'SEWilco'}{user:'-1'}{user:'Cortonin', children: [{user:'-1'}{user:'JonGwynne'}]}{user:'JonGwynne', children: [{user:'Dejvid', children: [{user:'JonGwynne'}]}]}]}]}]}]}]}
15030	12278303	12064	Political Science	1	1	1	1	1	0	0	{user:'SEWilco'}
15030	12278303	12066	Onward, cited references...	2	2	1	2	1	0	0	{user:'SEWilco', children: [{user:'202.154.152.228'}]}
15030	12278303	12069	Lindzen quote	1	1	1	1	1	0	0	{user:'-1'}
15030	12278303	12071	Implied criticism	5	2	0	3	2	0	0	{user:'SEWilco', children: [{user:'-1'}{user:'SEWilco', children: [{user:'-1'}{user:'SEWilco'}]}]}
15030	12278321	12077	NPOV Dispute	4	2	1	2	2	0	0	{user:'Cortonin'}
15030	12278321	12083	Things in Dispute	33	3	1	4	3	0	2	{user:'-1', children: [{user:'-1'}{user:'Cortonin', children: [{user:'-1'}{user:'Cortonin'}]}]}
15030	12278321	12117	SEW's addition: Inhofe, Christy: now Gray etc etc	5	2	1	1	1	0	0	{user:'-1'}
15030	12278321	12123	Read	3	2	1	3	1	0	0	{user:'Cortonin', children: [{user:'Cortonin', children: [{user:'Vsmith'}]}]}
15030	12278374	12127	SEW's version: IPCC is &quot;BAD&quot;	31	6	1	10	5	5	8	{user:'Vsmith', children: [{user:'JonGwynne'}{user:'SEWilco'}{user:'SEWilco', children: [{user:'Vsmith', children: [{user:'Cortonin', children: [{user:'JonGwynne', children: [{user:'Marco Krohn', children: [{user:'JonGwynne'}]}]}]}{user:'Marco Krohn', children: [{user:'SEWilco', children: [{user:'Marco Krohn', children: [{user:'SEWilco', children: [{user:'Marco Krohn', children: [{user:'SEWilco', children: [{user:'Cortonin'}]}]}]}]}]}]}]}]}{user:'Marco Krohn', children: [{user:'Cortonin', children: [{user:'Marco Krohn', children: [{user:'-1'}{user:'Cortonin'}{user:'Cortonin'}]}]}]}]}
15030	12278374	12160	twoversions reversions	1	1	1	1	1	0	0	{user:'SEWilco'}
15030	12278374	12162	Detailed version	1	1	1	1	1	0	0	{user:'-1'}
15030	12278374	12164	Expurgated version	1	1	1	1	1	0	0	{user:'-1'}
15030	12278374	12166	The &quot;respect&quot; of the IPCC - ''read this before you revert back to a version that mentions respect for organizations or individuals''	5	3	1	3	2	0	0	{user:'JonGwynne'}
15030	12278374	12172	Firebug edit.	1	1	1	1	1	0	0	{user:'Cortonin'}
15030	12278374	12174	POV dispute	17	4	1	4	4	0	0	{user:'SEWilco'}
15030	12278374	12192	Temporary injunction	1	1	1	1	1	0	0	{user:'Maveric149'}
15030	12278374	12194	van D	1	1	1	1	1	0	0	{user:'-1'}
15030	12278374	12196	Operations	2	2	1	1	1	0	0	{user:'-1'}
15030	12278374	12199	rm xs Landsea: why	1	1	1	1	1	0	0	{user:'William M. Connolley'}
15030	12278374	12201	Rob Dorland quote on the Mann review	1	1	1	1	1	0	0	{user:'Jensbn'}
15030	12278374	12203	Moving content on IPCC  assessment reports to separate articles?	2	2	1	2	1	0	0	{user:'Jensbn', children: [{user:'William M. Connolley'}]}
15030	12278374	12206	Talk:Summary for policymakers	1	1	1	1	1	0	0	{user:'William M. Connolley'}
15030	12278374	12208	&quot;Right-wing, Pro-corporate Bias Under-stating Dangers&quot; should be moved, no?	1	1	1	1	1	0	0	{user:'-1'}
15030	12278374	12210	&quot;Right-wing..Bias Under-stating Dangers&quot; (slighly revised) section should stay	4	3	1	2	1	0	0	{user:'Harel', children: [{user:'William M. Connolley'}]}
15030	12278374	12215	Imprisonments and fines	2	2	1	2	1	0	0	{user:'Tradeskillsllc', children: [{user:'70.176.5.79'}]}
15030	12278374	12218	IPCC Processes	2	2	1	1	1	0	0	{user:'68.238.94.175'}
15030	12278374	12221	number of people working with/in the IPCC?	4	3	1	2	1	0	0	{user:'Naught101', children: [{user:'Naught101'}]}
15030	12278435	12226	&quot;History and studies suggesting a conservative bias, under-stating dangers&quot; ....	6	4	1	2	1	0	0	{user:'201.37.64.107', children: [{user:'Naught101'}]}
15030	12278435	12234	Core data of 2001 IPCC report manipulated	2	2	1	1	1	0	0	{user:'William M. Connolley'}
15030	12278435	12237	Redirect pages	1	1	1	1	1	0	0	{user:'Brianjd'}
15030	12278435	12239	Bolding in Key Conclusions	1	1	1	1	1	0	0	{user:'Askewchan'}
15030	12278435	12241	Resignations	4	3	1	2	2	0	0	{user:'SmokeyTheCat', children: [{user:'William M. Connolley'}]}
15030	12278435	12246	AR4 name	1	1	1	1	1	0	0	{user:'William M. Connolley'}
15030	12278435	12248	Hockey Stick Criticisms section	1	1	1	1	1	0	0	{user:'24.128.51.0'}
15030	12278435	12250	Problem	1	1	1	1	1	0	0	{user:'Nil Einne'}
15030	12278435	12252	Category of IPCC reviewers, authors?	3	2	1	3	1	0	1	{user:'Birdbrainscan', children: [{user:'William M. Connolley', children: [{user:'Birdbrainscan'}]}]}
15030	12278435	12256	Pseudoscience	3	3	1	3	1	0	0	{user:'202.154.152.228', children: [{user:'William M. Connolley', children: [{user:'rossnixon'}]}]}
15030	12278435	12260	copyrights (and format) of IPCC reports?	2	2	1	2	1	0	0	{user:'Chriswaterguy', children: [{user:'William M. Connolley'}]}
15030	12278435	12263	Consensus in reports	1	1	1	1	1	0	0	{user:'-1'}
15030	12278435	12265	Consensus in reports	4	4	1	1	1	0	0	{user:'-1'}
15030	12278435	12270	&quot;Dr. Timothy &lt;s&gt;Bell&lt;/s&gt;Ball, who is the first Canadian to earn a PhD in Climatology&quot; is a statement which is false	2	2	1	2	1	0	0	{user:'198.144.209.8', children: [{user:'Birdbrainscan'}]}
15030	12278435	12273	Important?	2	2	1	2	1	0	0	{user:'Brusegadi', children: [{user:'Raymond arritt'}]}
15030	12278435	12276	Monckton section	14	4	1	12	2	0	0	{user:'Oren0', children: [{user:'KimDabelsteinPetersen'}]}
15030	12278435	12291	History and studies suggesting a conservative bias, understating dangers	9	4	1	3	1	0	0	{user:'Dean1970'}
